"Sort","Site","Date","time collected","time burnt","BurnSession","replicate","species_code","species_name","Taxonomic_status","Accepted_name","Accepted_family","growth_form","Vegtype","TimeToFlaming(s)","PostBurntMassEstimate(%)","MaximumFlameTemperature(°C)","blowtorch","FlammabilityIndex","FMC(%)","FMC_proportion","DataSource","Origin"
527,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"ERICAN","Erica canaliculata","Accepted","Erica canaliculata","Ericaceae","Shrub","Fynbos",17,67.2,643,0,2.36586038792972,47.3607038123167,0.473607038123167,"MSc","Native"
528,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"CLIERI","Cliffortia ericifolia","Accepted","Cliffortia ericifolia","Rosaceae","Shrub","Fynbos",49,86.3636363636364,465,0,2.07795597797653,52.9411764705882,0.529411764705882,"MSc","Native"
529,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"CLIILI","Cliffortia ilicifolia","Accepted","Cliffortia ilicifolia","Rosaceae","Shrub","Fynbos",51,72.0588235294118,621.6,0,2.10676884346504,46.7509025270758,0.467509025270758,"MSc","Native"
530,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"AGAOVA","Agathosma ovata","Accepted","Agathosma ovata","Rutaceae","Shrub","Fynbos",37,55.4347826086957,556,0,1.96718818470549,51.8012422360248,0.518012422360248,"MSc","Native"
531,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"METMUR","Metalasia muricata","Accepted","Metalasia muricata","Asteraceae","Shrub","Fynbos",10,70.1149425287356,429,0,2.18759902728822,51.5590200445434,0.515590200445434,"MSc","Native"
532,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"PHYAXI","Phylica axillaris","Accepted","Phylica axillaris","Rhamnaceae","Shrub","Fynbos",14,76.0416666666667,697.6,0,2.55175485673396,34.5477386934673,0.345477386934673,"MSc","Native"
533,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"ASPSPI","Aspalathus spinosa","Accepted","Aspalathus spinosa","Fabaceae","Shrub","Fynbos",17,25,520.6,0,1.77046603331202,49.808429118774,0.49808429118774,"MSc","Native"
534,"George",2018-09-17,"AM",NA,"10AM - 1PM",14,"LEUEUC","Leucadendron eucalyptifolium","Accepted","Leucadendron eucalyptifolium","Proteaceae","Shrub","Fynbos",50,49.4117647058824,619.6,0,1.87508736389413,61.3076923076923,0.613076923076923,"MSc","Native"
535,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"PTETRI","Pterocelastrus tricuspidatus","Accepted","Pterocelastrus tricuspidatus","Celastraceae","Tree","Thicket",90,59.8290598290598,726,0,1.78384254672279,57.7741407528642,0.577741407528642,"MSc","Native"
536,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"SEALUC","Searsia lucida","Accepted","Searsia lucida","Anacardiaceae","Shrub","Thicket",32,85.1239669421488,693.4,0,2.49176480417418,52.0987654320988,0.520987654320988,"MSc","Native"
537,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"TARLIT","Tarchonanthus littoralis","Accepted","Tarchonanthus littoralis","Asteraceae","Tree","Thicket",27,64.9122807017544,677.7,0,2.30185474991947,53.8414259373079,0.538414259373079,"MSc","Native"
538,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"DIODIC","Diospyros dichrophylla","Accepted","Diospyros dichrophylla","Ebenaceae","Shrub","Thicket",38,59.7402597402597,535.6,0,1.9785416906409,61.4746543778802,0.614746543778802,"MSc","Native"
539,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"OSTMON","Osteospermum moniliferum","Accepted","Osteospermum moniliferum","Asteraceae","Shrub","Thicket",72,30.7692307692308,287.8,1,1.08200256246296,80.8536585365854,0.808536585365854,"MSc","Native"
540,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"SIDINE","Sideroxylon inerme","Accepted","Sideroxylon inerme","Sapotaceae","Tree","Thicket",102,66.1654135338346,607,1,1.60173269338506,63.006177076184,0.630061770761839,"MSc","Native"
541,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"CASPER","Cassine peragua","Accepted","Cassine peragua","Celastraceae","Tree","Thicket",55,72.1739130434783,747.6,1,2.23194591728526,48.3290488431877,0.483290488431877,"MSc","Native"
542,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"GYMBUX","Gymnosporia buxifolia","Accepted","Gymnosporia buxifolia","Celastraceae","Shrub","Thicket",45,41.0714285714286,635.8,0,1.84950693166643,53.6007292616226,0.536007292616226,"MSc","Native"
543,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"SCOZEY","Scolopia zeyheri","Accepted","Scolopia zeyheri","Salicaceae","Tree","Thicket",69,27.2727272727273,461.3,1,1.28693616073035,50.3370786516854,0.503370786516854,"MSc","Native"
544,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"OSYCOM","Osyris compressa","Accepted","Osyris compressa","Santalaceae","Shrub","Thicket",68,34.8066298342542,411.2,1,1.31173677761981,53.7444933920705,0.537444933920705,"MSc","Native"
545,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"PINPIN","Pinus pinaster","Accepted","Pinus pinaster","Pinaceae","Tree","IAPs",51,88.8297872340426,638.4,0,2.30363322118758,55.1532033426184,0.551532033426184,"MSc","Alien"
546,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"PINRAD","Pinus radiata","Accepted","Pinus radiata","Pinaceae","Tree","IAPs",12,73.5042735042735,666.9,0,2.50348274787847,50.5450941526264,0.505450941526264,"MSc","Alien"
547,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"CESLAE","Cestrum laevigatum","Accepted","Cestrum laevigatum","Solanaceae","Shrub","IAPs",95,35,430.2,0,1.11248515575043,66.8141592920354,0.668141592920354,"MSc","Alien"
548,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"ACACYC","Acacia cyclops","Accepted","Acacia cyclops","Fabaceae","Tree","IAPs",49,58.6206896551724,586,0,1.93805453968914,54.1571319603356,0.541571319603356,"MSc","Alien"
549,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"ACAMEL","Acacia melanoxylon","Accepted","Acacia melanoxylon","Fabaceae","Tree","IAPs",43,73.2824427480916,631.6,0,2.19875298424911,48.8209606986899,0.4882096069869,"MSc","Alien"
550,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"ACASAL","Acacia saligna","Accepted","Acacia saligna","Fabaceae","Tree","IAPs",120,68.0851063829787,664.8,1,1.54402585766235,64.9586776859504,0.649586776859504,"MSc","Alien"
551,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"ACAMEA","Acacia mearnsii","Accepted","Acacia mearnsii","Fabaceae","Tree","IAPs",20,70,648.1,0,2.37659328278676,50.7890961262554,0.507890961262554,"MSc","Alien"
552,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"EUCCAM","Eucalyptus camaldulensis","Accepted","Eucalyptus camaldulensis","Myrtaceae","Tree","IAPs",16,57.7464788732394,608.5,0,2.23197587522639,50.3617945007236,0.503617945007236,"MSc","Alien"
553,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"CALVIM","Callistemon viminalis","Synonym","Melaleuca viminalis","Myrtaceae","Tree","IAPs",30,79.5180722891566,671.5,0,2.42229711758333,44.6728971962617,0.446728971962617,"MSc","Alien"
554,"George",2018-09-17,"AM",NA,"10AM - 1PM",15,"LEPLAE","Leptospermum laevigatum","Accepted","Leptospermum laevigatum","Myrtaceae","Tree","IAPs",38,86.1111111111111,607.1,0,2.3443774550105,48.8549618320611,0.488549618320611,"MSc","Alien"
555,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"PASRIG","Passerina rigida","Accepted","Passerina rigida","Thymelaeaceae","Shrub","Fynbos",5,83.7837837837838,500.1,0,2.46138587889067,53.7433155080214,0.537433155080214,"MSc","Native"
556,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"ERIDIS","Erica discolor","Accepted","Erica discolor","Ericaceae","Shrub","Fynbos",17,75,631.3,0,2.43305852440547,44.0828402366864,0.440828402366864,"MSc","Native"
557,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"ERICAN","Erica canaliculata","Accepted","Erica canaliculata","Ericaceae","Shrub","Fynbos",11,47.0588235294118,545.1,0,2.08240143686962,48.3992467043315,0.483992467043315,"MSc","Native"
558,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"CLIERI","Cliffortia ericifolia","Accepted","Cliffortia ericifolia","Rosaceae","Shrub","Fynbos",31,76.4705882352941,537.7,0,2.21496116762225,58.7719298245614,0.587719298245614,"MSc","Native"
559,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"CLIILI","Cliffortia ilicifolia","Accepted","Cliffortia ilicifolia","Rosaceae","Shrub","Fynbos",54,86.1111111111111,587.5,1,2.18657470844371,51.0869565217391,0.510869565217391,"MSc","Native"
560,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"AGAOVA","Agathosma ovata","Accepted","Agathosma ovata","Rutaceae","Shrub","Fynbos",103,62.3376623376623,607.3,0,1.55362918421976,49.738219895288,0.49738219895288,"MSc","Native"
561,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"METMUR","Metalasia muricata","Accepted","Metalasia muricata","Asteraceae","Shrub","Fynbos",4,64.7058823529412,578.5,0,2.36751155746852,51.7316017316017,0.517316017316017,"MSc","Native"
562,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"PHYAXI","Phylica axillaris","Accepted","Phylica axillaris","Rhamnaceae","Shrub","Fynbos",14,88.785046728972,742,0,2.74083565192472,43.6363636363636,0.436363636363636,"MSc","Native"
563,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"ASPSPI","Aspalathus spinosa","Accepted","Aspalathus spinosa","Fabaceae","Shrub","Fynbos",9,87.5,566.5,0,2.54992387564325,44.1696113074205,0.441696113074205,"MSc","Native"
564,"George",2018-09-27,"AM",NA,"10AM - 1PM",15,"LEUEUC","Leucadendron eucalyptifolium","Accepted","Leucadendron eucalyptifolium","Proteaceae","Shrub","Fynbos",54,61.1111111111111,577.5,0,1.91189519198563,58.5106382978723,0.585106382978724,"MSc","Native"
565,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"PTETRI","Pterocelastrus tricuspidatus","Accepted","Pterocelastrus tricuspidatus","Celastraceae","Tree","Thicket",58,74.2574257425743,660.8,0,2.12043284761471,56.9349315068493,0.569349315068493,"MSc","Native"
566,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"SEALUC","Searsia lucida","Accepted","Searsia lucida","Anacardiaceae","Shrub","Thicket",32,66.6666666666667,667.3,0,2.26560397064645,52.4943310657596,0.524943310657596,"MSc","Native"
567,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"TARLIT","Tarchonanthus littoralis","Accepted","Tarchonanthus littoralis","Asteraceae","Tree","Thicket",24,80.1526717557252,616.2,0,2.40991397134145,45.7522123893805,0.457522123893805,"MSc","Native"
568,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"DIODIC","Diospyros dichrophylla","Accepted","Diospyros dichrophylla","Ebenaceae","Shrub","Thicket",93,83.1460674157303,519.7,0,1.74583371395512,65.4798761609907,0.654798761609907,"MSc","Native"
569,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"OSTMON","Osteospermum moniliferum","Accepted","Osteospermum moniliferum","Asteraceae","Shrub","Thicket",78,55.3846153846154,454.6,1,1.49840361368177,81.5436241610738,0.815436241610738,"MSc","Native"
570,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"SIDINE","Sideroxylon inerme","Accepted","Sideroxylon inerme","Sapotaceae","Tree","Thicket",120,60,589,0,1.36459912913736,62.9405840886203,0.629405840886203,"MSc","Native"
571,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"CASPER","Cassine peragua","Accepted","Cassine peragua","Celastraceae","Tree","Thicket",63,55.3719008264463,677.9,0,1.90204679521491,51.0357815442561,0.510357815442561,"MSc","Native"
572,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"GYMBUX","Gymnosporia buxifolia","Accepted","Gymnosporia buxifolia","Celastraceae","Shrub","Thicket",57,52.8846153846154,413,0,1.59524902033809,51.6539440203562,0.516539440203562,"MSc","Native"
573,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"SCOZEY","Scolopia zeyheri","Accepted","Scolopia zeyheri","Salicaceae","Tree","Thicket",120,17.4603174603175,501,1,0.808588567426605,53.7280701754386,0.537280701754386,"MSc","Native"
574,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"OSYCOM","Osyris compressa","Accepted","Osyris compressa","Santalaceae","Shrub","Thicket",39,54.3103448275862,579.6,0,1.96819180502925,51.536231884058,0.51536231884058,"MSc","Native"
575,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"PINPIN","Pinus pinaster","Accepted","Pinus pinaster","Pinaceae","Tree","IAPs",27,59.6385542168675,671.8,0,2.23917914280673,59.8052851182197,0.598052851182197,"MSc","Alien"
576,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"PINRAD","Pinus radiata","Accepted","Pinus radiata","Pinaceae","Tree","IAPs",13,89.4308943089431,595.4,0,2.57292128518709,49.1896272285251,0.491896272285251,"MSc","Alien"
577,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"CESLAE","Cestrum laevigatum","Accepted","Cestrum laevigatum","Solanaceae","Shrub","IAPs",34,72.7272727272727,707.9,0,2.36318639948401,67.741935483871,0.67741935483871,"MSc","Alien"
578,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"ACACYC","Acacia cyclops","Accepted","Acacia cyclops","Fabaceae","Tree","IAPs",31,88.8888888888889,736.5,0,2.5933916445906,50.635838150289,0.50635838150289,"MSc","Alien"
579,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"ACAMEL","Acacia melanoxylon","Accepted","Acacia melanoxylon","Fabaceae","Tree","IAPs",41,90.1785714285714,714.6,0,2.49624342611805,47.1900471900472,0.471900471900472,"MSc","Alien"
580,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"ACASAL","Acacia saligna","Accepted","Acacia saligna","Fabaceae","Tree","IAPs",120,61.6438356164384,508.2,1,1.28096544871867,62.6702997275204,0.626702997275204,"MSc","Alien"
581,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"ACAMEA","Acacia mearnsii","Accepted","Acacia mearnsii","Fabaceae","Tree","IAPs",19,82.5806451612903,708.4,0,2.59215086668808,52.0416333066453,0.520416333066453,"MSc","Alien"
582,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"EUCCAM","Eucalyptus camaldulensis","Accepted","Eucalyptus camaldulensis","Myrtaceae","Tree","IAPs",20,95.3488372093023,728.9,0,2.74332084893883,49.7674418604651,0.497674418604651,"MSc","Alien"
583,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"CALVIM","Callistemon viminalis","Synonym","Melaleuca viminalis","Myrtaceae","Tree","IAPs",27,68.9655172413793,517.1,0,2.14386492809136,42.5,0.425,"MSc","Alien"
584,"George",2018-09-27,"AM",NA,"10AM - 1PM",16,"LEPLAE","Leptospermum laevigatum","Accepted","Leptospermum laevigatum","Myrtaceae","Tree","IAPs",27,74.2574257425743,730.7,0,2.46603209855104,46.1146496815287,0.461146496815287,"MSc","Alien"
585,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"PASRIG","Passerina rigida","Accepted","Passerina rigida","Thymelaeaceae","Shrub","Fynbos",4,67.741935483871,538.2,0,2.34904098044243,54.020618556701,0.54020618556701,"MSc","Native"
586,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"ERIDIS","Erica discolor","Accepted","Erica discolor","Ericaceae","Shrub","Fynbos",21,30.4347826086957,531.1,0,1.80724025376551,42.9133858267717,0.429133858267717,"MSc","Native"
587,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"ERICAN","Erica canaliculata","Accepted","Erica canaliculata","Ericaceae","Shrub","Fynbos",12,53.7037037037037,519.6,0,2.11192310424977,52.9411764705882,0.529411764705882,"MSc","Native"
588,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"CLIERI","Cliffortia ericifolia","Accepted","Cliffortia ericifolia","Rosaceae","Shrub","Fynbos",23,25,290.4,0,1.43307527176395,52.760736196319,0.52760736196319,"MSc","Native"
589,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"CLIILI","Cliffortia ilicifolia","Accepted","Cliffortia ilicifolia","Rosaceae","Shrub","Fynbos",17,51.1111111111111,421.1,0,1.92009454645108,52.6690391459075,0.526690391459075,"MSc","Native"
590,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"AGAOVA","Agathosma ovata","Accepted","Agathosma ovata","Rutaceae","Shrub","Fynbos",14,48.8372093023256,620.4,0,2.17006029049054,50.2362204724409,0.50236220472441,"MSc","Native"
591,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"METMUR","Metalasia muricata","Accepted","Metalasia muricata","Asteraceae","Shrub","Fynbos",9,67.9144385026738,701.1,0,2.51255427829469,56.5217391304348,0.565217391304348,"MSc","Native"
592,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"PHYAXI","Phylica axillaris","Accepted","Phylica axillaris","Rhamnaceae","Shrub","Fynbos",10,55.5555555555556,523.5,0,2.15288054565939,48.3130904183536,0.483130904183536,"MSc","Native"
593,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"ASPSPI","Aspalathus spinosa","Accepted","Aspalathus spinosa","Fabaceae","Shrub","Fynbos",6,8.57142857142857,506.5,0,1.67223005215606,70.7692307692308,0.707692307692308,"MSc","Native"
594,"George",2018-09-30,"AM",NA,"10AM - 1PM",16,"LEUEUC","Leucadendron eucalyptifolium","Accepted","Leucadendron eucalyptifolium","Proteaceae","Shrub","Fynbos",15,54.6296296296296,526.7,0,2.10549795479228,54.6472564389698,0.546472564389698,"MSc","Native"
595,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"PTETRI","Pterocelastrus tricuspidatus","Accepted","Pterocelastrus tricuspidatus","Celastraceae","Tree","Thicket",65,41.726618705036,683.9,0,1.74976170885708,56.4625850340136,0.564625850340136,"MSc","Native"
596,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"SEALUC","Searsia lucida","Accepted","Searsia lucida","Anacardiaceae","Shrub","Thicket",26,55.4347826086957,665.4,0,2.19543412727728,47.5634866163349,0.475634866163349,"MSc","Native"
597,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"TARLIT","Tarchonanthus littoralis","Accepted","Tarchonanthus littoralis","Asteraceae","Tree","Thicket",18,59.4202898550725,505.1,0,2.10377517233892,48.1375358166189,0.481375358166189,"MSc","Native"
598,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"DIODIC","Diospyros dichrophylla","Accepted","Diospyros dichrophylla","Ebenaceae","Shrub","Thicket",20,58.3333333333333,511.4,0,2.08357388630066,56.4393939393939,0.564393939393939,"MSc","Native"
599,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"OSTMON","Osteospermum moniliferum","Accepted","Osteospermum moniliferum","Asteraceae","Shrub","Thicket",37,43.75,361.6,1,1.60194383544959,80.7348560079444,0.807348560079444,"MSc","Native"
600,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"SIDINE","Sideroxylon inerme","Accepted","Sideroxylon inerme","Sapotaceae","Tree","Thicket",66,67.680608365019,666.3,0,1.99165622055247,63.7421665174575,0.637421665174575,"MSc","Native"
601,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"CASPER","Cassine peragua","Accepted","Cassine peragua","Celastraceae","Tree","Thicket",49,52.8735632183908,695.6,0,2.01460876280595,47.864768683274,0.47864768683274,"MSc","Native"
602,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"GYMBUX","Gymnosporia buxifolia","Accepted","Gymnosporia buxifolia","Celastraceae","Shrub","Thicket",17,52.7777777777778,554.3,0,2.10386635607929,56.6610455311973,0.566610455311973,"MSc","Native"
603,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"SCOZEY","Scolopia zeyheri","Accepted","Scolopia zeyheri","Salicaceae","Tree","Thicket",120,27.2727272727273,469.9,1,0.872672740006256,55.9006211180124,0.559006211180124,"MSc","Native"
604,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"OSYCOM","Osyris compressa","Accepted","Osyris compressa","Santalaceae","Shrub","Thicket",32,58.9403973509934,589.6,0,2.08756862031006,55.6081081081081,0.556081081081081,"MSc","Native"
605,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"PINPIN","Pinus pinaster","Accepted","Pinus pinaster","Pinaceae","Tree","IAPs",30,80,529.4,0,2.24994823543741,59.7122302158273,0.597122302158273,"MSc","Alien"
606,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"PINRAD","Pinus radiata","Accepted","Pinus radiata","Pinaceae","Tree","IAPs",12,60,639.6,0,2.3277701653421,53.9149888143177,0.539149888143177,"MSc","Alien"
607,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"CESLAE","Cestrum laevigatum","Accepted","Cestrum laevigatum","Solanaceae","Shrub","IAPs",24,41.6666666666667,602.5,0,1.9891766389574,66,0.66,"MSc","Alien"
608,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"ACACYC","Acacia cyclops","Accepted","Acacia cyclops","Fabaceae","Tree","IAPs",38,68.5714285714286,557.1,0,2.09800271437706,51.8590998043053,0.518590998043053,"MSc","Alien"
609,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"ACAMEL","Acacia melanoxylon","Accepted","Acacia melanoxylon","Fabaceae","Tree","IAPs",14,59.0361445783133,571.7,0,2.21622573238051,45.6162642947903,0.456162642947903,"MSc","Alien"
610,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"ACASAL","Acacia saligna","Accepted","Acacia saligna","Fabaceae","Tree","IAPs",34,39.7058823529412,505.5,0,1.76418035561717,66,0.66,"MSc","Alien"
611,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"ACAMEA","Acacia mearnsii","Accepted","Acacia mearnsii","Fabaceae","Tree","IAPs",28,61.7924528301887,577.6,0,2.13583248160232,55.072463768116,0.55072463768116,"MSc","Alien"
612,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"EUCCAM","Eucalyptus camaldulensis","Accepted","Eucalyptus camaldulensis","Myrtaceae","Tree","IAPs",28,57.1428571428571,733,0,2.28107591990848,47.0260223048327,0.470260223048327,"MSc","Alien"
613,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"CALVIM","Callistemon viminalis","Synonym","Melaleuca viminalis","Myrtaceae","Tree","IAPs",26,39.1304347826087,561,0,1.89410022996175,43.5994930291508,0.435994930291508,"MSc","Alien"
614,"George",2018-09-30,"AM",NA,"10AM - 1PM",17,"LEPLAE","Leptospermum laevigatum","Accepted","Leptospermum laevigatum","Myrtaceae","Tree","IAPs",19,39.5833333333333,545.4,0,1.93770781949393,48.4604202458041,0.484604202458041,"MSc","Alien"
615,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"PASRIG","Passerina rigida","Accepted","Passerina rigida","Thymelaeaceae","Shrub","Fynbos",19,46.2962962962963,561.5,0,2.0282119403591,55.46875,0.5546875,"MSc","Native"
616,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"ERIDIS","Erica discolor","Accepted","Erica discolor","Ericaceae","Shrub","Fynbos",9,67.2413793103448,674.2,0,2.4719123435907,45.6869009584665,0.456869009584665,"MSc","Native"
617,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"ERICAN","Erica canaliculata","Accepted","Erica canaliculata","Ericaceae","Shrub","Fynbos",51,40.3508771929825,633.2,0,1.78870398683289,49.2610837438424,0.492610837438424,"MSc","Native"
618,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"CLIERI","Cliffortia ericifolia","Accepted","Cliffortia ericifolia","Rosaceae","Shrub","Fynbos",47,52.9411764705882,681.4,0,2.01425670386909,55.8139534883721,0.558139534883721,"MSc","Native"
619,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"CLIILI","Cliffortia ilicifolia","Accepted","Cliffortia ilicifolia","Rosaceae","Shrub","Fynbos",56,59.5238095238095,691.3,0,2.02065362547686,58.1349206349206,0.581349206349206,"MSc","Native"
620,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"AGAOVA","Agathosma ovata","Accepted","Agathosma ovata","Rutaceae","Shrub","Fynbos",60,43.75,557.3,0,1.6545967692823,52.9032258064516,0.529032258064516,"MSc","Native"
621,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"METMUR","Metalasia muricata","Accepted","Metalasia muricata","Asteraceae","Shrub","Fynbos",12,78.5714285714286,537.5,0,2.39507801659076,54.7169811320755,0.547169811320755,"MSc","Native"
622,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"PHYAXI","Phylica axillaris","Accepted","Phylica axillaris","Rhamnaceae","Shrub","Fynbos",57,79.3103448275862,660.7,0,2.18163536643115,43.8721136767318,0.438721136767318,"MSc","Native"
623,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"ASPSPI","Aspalathus spinosa","Accepted","Aspalathus spinosa","Fabaceae","Shrub","Fynbos",18,25,444.9,0,1.66762583356171,74.2081447963801,0.742081447963801,"MSc","Native"
624,"George",2018-10-04,"AM",NA,"10AM - 1PM",17,"LEUEUC","Leucadendron eucalyptifolium","Accepted","Leucadendron eucalyptifolium","Proteaceae","Shrub","Fynbos",105,35.6521739130435,629.2,1,1.2844311458503,58.2920792079208,0.582920792079208,"MSc","Native"
625,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"PTETRI","Pterocelastrus tricuspidatus","Accepted","Pterocelastrus tricuspidatus","Celastraceae","Tree","Thicket",120,34.0909090909091,496.7,1,0.977638677816809,55.7491289198606,0.557491289198606,"MSc","Native"
626,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"SEALUC","Searsia lucida","Accepted","Searsia lucida","Anacardiaceae","Shrub","Thicket",48,65.7142857142857,687.7,0,2.14775041650898,51.0534846029173,0.510534846029173,"MSc","Native"
627,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"TARLIT","Tarchonanthus littoralis","Accepted","Tarchonanthus littoralis","Asteraceae","Tree","Thicket",36,50,515.7,0,1.86821046862154,54.0540540540541,0.540540540540541,"MSc","Native"
628,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"DIODIC","Diospyros dichrophylla","Accepted","Diospyros dichrophylla","Ebenaceae","Shrub","Thicket",74,37.8378378378378,513.9,0,1.42174222729169,65.989847715736,0.65989847715736,"MSc","Native"
629,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"OSTMON","Osteospermum moniliferum","Accepted","Osteospermum moniliferum","Asteraceae","Shrub","Thicket",120,47.9166666666667,337.8,1,0.924263496848452,84.8364717542121,0.848364717542121,"MSc","Native"
630,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"SIDINE","Sideroxylon inerme","Accepted","Sideroxylon inerme","Sapotaceae","Tree","Thicket",68,65.6488549618321,693.7,0,1.98788816158168,64.6431501230517,0.646431501230517,"MSc","Native"
631,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"CASPER","Cassine peragua","Accepted","Cassine peragua","Celastraceae","Tree","Thicket",116,56.9767441860465,704.4,0,1.51029505800676,54.5977011494253,0.545977011494253,"MSc","Native"
632,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"GYMBUX","Gymnosporia buxifolia","Accepted","Gymnosporia buxifolia","Celastraceae","Shrub","Thicket",33,44.1860465116279,489.7,1,1.79977543314759,56.6964285714286,0.566964285714286,"MSc","Native"
