"unique_ID","scientific_name_original","genus_MG","family_MG","scientific_name_WFO","scientific_name_authorship","family_WFO","latitude","longitude","subregion","replicate","date","collector","sample","num_leaves","leaf_area_cm2","leaf_length_cm","avg_leaf_width_cm","max_leaf_width_cm","leaf_thickness_mm","leaf_fresh_wgt_g","leaf_dry_wgt_g","twig_fresh_g","twig_dry_g","lma","fwc","succulence","ldmc","lwr","twig_fwc"
"716_6_baviaanskloof","Crassula rogersii","Crassula","Crassulaceae","Crassula rogersii","Schönland","Crassulaceae",-33.64982,24.34838,"baviaanskloof","3",2011-07-16,"DEB",6,"1",5.83,5,1.2,1.8,4.8,1.414,0.126,0.688,0.307,0.02161235,10.22222222,0.220926244,0.089108911,4.166666667,1.241042345
"716_6_baviaanskloof","Crassula rogersii","Crassula","Crassulaceae","Crassula rogersii","Schönland","Crassulaceae",-33.64982,24.34838,"baviaanskloof","2",2011-07-16,"DEB",6,"1",7.15,5.1,1.4,2.1,5.1,2.246,0.19,0.984,0.389,0.026573427,10.82105263,0.287552448,0.084594835,3.642857143,1.529562982
"716_7_baviaanskloof","Boscia oleoides",NA,NA,"Boscia oleoides","(Burch. ex DC.) Toelken","Capparaceae",-33.6403,24.32462,"baviaanskloof","2",2011-07-16,"DEB",7,"3",8.94,3.8,0.7,0.9,0.498,0.338,0.198,0.659,0.43,0.022147651,0.707070707,0.015659955,0.585798817,5.428571429,0.53255814
"716_7_baviaanskloof","Boscia oleoides",NA,NA,"Boscia oleoides","(Burch. ex DC.) Toelken","Capparaceae",-33.6403,24.32462,"baviaanskloof","3",2011-07-16,"DEB",7,"4",6.72,3.2,0.5,0.8,0.494,0.355,0.202,0.564,0.354,0.030059524,0.757425743,0.022767857,0.569014085,6.4,0.593220339
"716_7_baviaanskloof","Boscia oleoides",NA,NA,"Boscia oleoides","(Burch. ex DC.) Toelken","Capparaceae",-33.6403,24.32462,"baviaanskloof","1",2011-07-16,"DEB",7,"3",9.24,4.6,0.5,0.8,0.528,0.391,0.223,0.586,0.357,0.024134199,0.753363229,0.018181818,0.570332481,9.2,0.641456583
"717_1_baviaanskloof","Vachellia karroo","Vachellia","Fabaceae","Vachellia karroo","(Hayne) Banfi & Galasso","Fabaceae",-33.70229,24.19984,"baviaanskloof","1",2011-07-17,"DEB",1,"3",7.05,3.6,0.8,1.9,0.207,0.195,0.081,0.325,0.186,0.011489362,1.407407407,0.016170213,0.415384615,4.5,0.747311828
"717_1_baviaanskloof","Vachellia karroo","Vachellia","Fabaceae","Vachellia karroo","(Hayne) Banfi & Galasso","Fabaceae",-33.70229,24.19984,"baviaanskloof","3",2011-07-17,"DEB",1,"3",3.1,0.18,0.5,1.2,0.157,0.058,0.033,0.293,0.176,0.010645161,0.757575758,0.008064516,0.568965517,0.36,0.664772727
"717_1_baviaanskloof","Vachellia karroo","Vachellia","Fabaceae","Vachellia karroo","(Hayne) Banfi & Galasso","Fabaceae",-33.70229,24.19984,"baviaanskloof","2",2011-07-17,"DEB",1,"4",6.66,2,0.9,2.2,0.236,0.191,0.077,0.645,0.401,0.011561562,1.480519481,0.017117117,0.403141361,2.222222222,0.608478803
"717_10_baviaanskloof","Penaea cneorum","Penaea","Penaeaceae","Penaea cneorum","Meerb.","Penaeaceae",-33.70229,24.19984,"baviaanskloof","3",2011-07-17,"DEB",10,"45",3.35,0.6,0.3,0.4,0.383,0.131,0.057,0.091,0.05,0.017014925,1.298245614,0.022089552,0.435114504,2,0.82
"717_10_baviaanskloof","Penaea cneorum","Penaea","Penaeaceae","Penaea cneorum","Meerb.","Penaeaceae",-33.70229,24.19984,"baviaanskloof","2",2011-07-17,"DEB",10,"49",3.75,0.5,0.2,0.3,0.406,0.148,0.079,0.152,0.084,0.021066667,0.873417722,0.0184,0.533783784,2.5,0.80952381
"717_10_baviaanskloof","Penaea cneorum","Penaea","Penaeaceae","Penaea cneorum","Meerb.","Penaeaceae",-33.70229,24.19984,"baviaanskloof","1",2011-07-17,"DEB",10,"40",3.67,0.4,0.3,0.4,0.37,0.146,0.067,0.079,0.046,0.018256131,1.179104478,0.021525886,0.45890411,1.333333333,0.717391304
"717_11_baviaanskloof","Cannomois scirpoides","Cannomois","Restionaceae","Cannomois scirpoides","Hochst.","Restionaceae",-33.70229,24.19984,"baviaanskloof","3",2011-07-17,"DEB",11,"stem",20.21,78.5,0.3,0.4,3,NA,NA,5.144,2.317,NA,NA,NA,NA,261.6666667,1.220112214
"717_11_baviaanskloof","Cannomois scirpoides","Cannomois","Restionaceae","Cannomois scirpoides","Hochst.","Restionaceae",-33.70229,24.19984,"baviaanskloof","1",2011-07-17,"DEB",11,"stem",25.17,87,0.3,0.5,3,NA,NA,6.655,2.804,NA,NA,NA,NA,290,1.37339515
"717_11_baviaanskloof","Cannomois scirpoides","Cannomois","Restionaceae","Cannomois scirpoides","Hochst.","Restionaceae",-33.70229,24.19984,"baviaanskloof","2",2011-07-17,"DEB",11,"stem",22.19,82.2,0.3,0.5,3,NA,NA,5.385,2.313,NA,NA,NA,NA,274,1.328145266
"717_12_baviaanskloof","Thesium carinatum","Thesium","Santalaceae","Thesium carinatum","A.DC.","Santalaceae",-33.70229,24.19984,"baviaanskloof","3",2011-07-17,"DEB",12,"14",2.1,1.4,0.1,0.1,1,0.188,0.061,0.277,0.116,0.029047619,2.081967213,0.06047619,0.324468085,14,1.387931034
"717_12_baviaanskloof","Thesium carinatum","Thesium","Santalaceae","Thesium carinatum","A.DC.","Santalaceae",-33.70229,24.19984,"baviaanskloof","1",2011-07-17,"DEB",12,"10",2.06,1.7,0.1,0.2,1,0.215,0.065,0.44,0.183,0.031553398,2.307692308,0.072815534,0.302325581,17,1.404371585
"717_12_baviaanskloof","Thesium carinatum","Thesium","Santalaceae","Thesium carinatum","A.DC.","Santalaceae",-33.70229,24.19984,"baviaanskloof","2",2011-07-17,"DEB",12,"10",1.27,1.3,0.1,0.2,1,0.113,0.035,0.783,0.334,0.027559055,2.228571429,0.061417323,0.309734513,13,1.344311377
"717_13_baviaanskloof","Muraltia squarrosa","Muraltia","Polygalaceae","Muraltia squarrosa","DC.","Polygalaceae",-33.70229,24.19984,"baviaanskloof","1",2011-07-17,"DEB",13,"66",4.31,0.9,0.1,0.2,0.315,0.15,0.084,0.734,0.441,0.019489559,0.785714286,0.015313225,0.56,9,0.664399093
"717_13_baviaanskloof","Muraltia squarrosa","Muraltia","Polygalaceae","Muraltia squarrosa","DC.","Polygalaceae",-33.70229,24.19984,"baviaanskloof","3",2011-07-17,"DEB",13,"80",4.98,0.84,0.15,0.15,0.3,0.179,0.08,0.452,0.26,0.016064257,1.2375,0.019879518,0.446927374,5.6,0.738461538
"717_13_baviaanskloof","Muraltia squarrosa","Muraltia","Polygalaceae","Muraltia squarrosa","DC.","Polygalaceae",-33.70229,24.19984,"baviaanskloof","2",2011-07-17,"DEB",13,"50",4.43,0.74,0.1,0.2,0.305,0.131,0.066,0.303,0.169,0.01489842,0.984848485,0.014672686,0.503816794,7.4,0.792899408
"717_14_baviaanskloof","Euclea polyandra","Euclea","Ebenaceae","Euclea polyandra","(L.f.) E.Mey. ex Hiern","Ebenaceae",-33.70229,24.19984,"baviaanskloof","2",2011-07-17,"DEB",14,"1",8.95,5.5,1.5,2.2,0.572,0.317,0.17,1.202,0.72,0.018994413,0.864705882,0.016424581,0.536277603,3.666666667,0.669444444
"717_14_baviaanskloof","Euclea polyandra","Euclea","Ebenaceae","Euclea polyandra","(L.f.) E.Mey. ex Hiern","Ebenaceae",-33.70229,24.19984,"baviaanskloof","3",2011-07-17,"DEB",14,"3",6.63,2.3,0.9,1.3,0.687,0.312,0.161,0.833,0.519,0.02428356,0.937888199,0.022775264,0.516025641,2.555555556,0.605009634
"717_14_baviaanskloof","Euclea polyandra","Euclea","Ebenaceae","Euclea polyandra","(L.f.) E.Mey. ex Hiern","Ebenaceae",-33.70229,24.19984,"baviaanskloof","1",2011-07-17,"DEB",14,"1",8.49,5,1.7,2.8,0.605,0.459,0.23,0.944,0.513,0.027090695,0.995652174,0.026972909,0.501089325,2.941176471,0.840155945
"717_15_baviaanskloof","Agathosma ovata","Agathosma","Rutaceae","Agathosma ovata","(Thunb.) Pillans","Rutaceae",-33.70229,24.19984,"baviaanskloof","2",2011-07-17,"DEB",15,"12",3.91,1.1,0.3,0.4,0.444,0.154,0.065,0.392,0.234,0.016624041,1.369230769,0.022762148,0.422077922,3.666666667,0.675213675
"717_15_baviaanskloof","Agathosma ovata","Agathosma","Rutaceae","Agathosma ovata","(Thunb.) Pillans","Rutaceae",-33.70229,24.19984,"baviaanskloof","1",2011-07-17,"DEB",15,"11",5.19,1.2,0.4,0.5,0.459,0.211,0.098,0.738,0.462,0.018882466,1.153061224,0.02177264,0.464454976,3,0.597402597
"717_15_baviaanskloof","Agathosma ovata","Agathosma","Rutaceae","Agathosma ovata","(Thunb.) Pillans","Rutaceae",-33.70229,24.19984,"baviaanskloof","3",2011-07-17,"DEB",15,"11",5.02,1.5,0.4,0.5,0.525,0.21,0.089,0.288,0.169,0.017729084,1.359550562,0.024103586,0.423809524,3.75,0.704142012
"717_16_baviaanskloof","Athanasia linifolia","Athanasia","Asteraceae","Athanasia linifolia","Burm.f.","Asteraceae",-33.70229,24.19984,"baviaanskloof","3",2011-07-17,"DEB",16,"18",5.07,1.6,0.2,0.3,0.9,0.383,0.122,0.544,0.243,0.024063116,2.139344262,0.05147929,0.318537859,8,1.238683128
"717_16_baviaanskloof","Athanasia linifolia","Athanasia","Asteraceae","Athanasia linifolia","Burm.f.","Asteraceae",-33.70229,24.19984,"baviaanskloof","2",2011-07-17,"DEB",16,"19",3.92,1.6,0.1,0.2,1,0.32,0.104,0.401,0.219,0.026530612,2.076923077,0.055102041,0.325,16,0.831050228
"717_16_baviaanskloof","Athanasia linifolia","Athanasia","Asteraceae","Athanasia linifolia","Burm.f.","Asteraceae",-33.70229,24.19984,"baviaanskloof","1",2011-07-17,"DEB",16,"18",5.25,2,0.2,0.4,1.1,0.419,0.13,0.826,0.393,0.024761905,2.223076923,0.055047619,0.31026253,10,1.10178117
"717_17_baviaanskloof","Leucadendron rubrum","Leucadendron","Proteaceae","Leucadendron rubrum","Burm.f.","Proteaceae",-33.69542,24.20174,"baviaanskloof","2",2011-07-17,"DEB",17,"4",4.79,3.7,0.4,0.6,0.38,0.142,0.07,0.334,0.151,0.014613779,1.028571429,0.015031315,0.492957746,9.25,1.21192053
"717_17_baviaanskloof","Leucadendron rubrum","Leucadendron","Proteaceae","Leucadendron rubrum","Burm.f.","Proteaceae",-33.69542,24.20174,"baviaanskloof","3",2011-07-17,"DEB",17,"4",4.39,3.4,0.4,0.5,0.41,0.154,0.078,0.678,0.28,0.017767654,0.974358974,0.017312073,0.506493506,8.5,1.421428571
"717_17_baviaanskloof","Leucadendron rubrum","Leucadendron","Proteaceae","Leucadendron rubrum","Burm.f.","Proteaceae",-33.69542,24.20174,"baviaanskloof","1",2011-07-17,"DEB",17,"4",6.44,3.5,0.5,0.7,0.363,0.183,0.083,0.318,0.134,0.012888199,1.204819277,0.01552795,0.453551913,7,1.373134328
"717_18_baviaanskloof","Protea repens","Protea","Proteaceae","Protea repens","(L.) L.","Proteaceae",-33.69542,24.20174,"baviaanskloof","1",2011-07-17,"DEB",18,"1",6.74,11.5,0.6,0.9,0.472,0.33,0.145,0.691,0.297,0.021513353,1.275862069,0.027448071,0.439393939,19.16666667,1.326599327
"717_18_baviaanskloof","Protea repens","Protea","Proteaceae","Protea repens","(L.) L.","Proteaceae",-33.69542,24.20174,"baviaanskloof","3",2011-07-17,"DEB",18,"2",12.81,10.1,0.6,1,0.528,0.733,0.353,1.174,0.561,0.027556596,1.076487252,0.029664325,0.481582538,16.83333333,1.092691622
"717_18_baviaanskloof","Protea repens","Protea","Proteaceae","Protea repens","(L.) L.","Proteaceae",-33.69542,24.20174,"baviaanskloof","2",2011-07-17,"DEB",18,"2",7.1,8.4,0.4,0.6,0.552,0.412,0.196,0.985,0.447,0.027605634,1.102040816,0.030422535,0.475728155,21,1.203579418
"717_19_baviaanskloof","Protea tenax","Protea","Proteaceae","Protea tenax","R.Br.","Proteaceae",-33.69542,24.20174,"baviaanskloof","1",2011-07-17,"DEB",19,"1",12.01,11.9,1,1.6,0.773,0.927,0.402,1.528,0.655,0.033472107,1.305970149,0.043713572,0.433656958,11.9,1.332824427
"717_19_baviaanskloof","Protea tenax","Protea","Proteaceae","Protea tenax","R.Br.","Proteaceae",-33.69542,24.20174,"baviaanskloof","2",2011-07-17,"DEB",19,"1",19.4,11.7,1.7,2.6,0.75,1.482,0.711,1.358,0.665,0.036649485,1.084388186,0.039742268,0.479757085,6.882352941,1.042105263
"717_19_baviaanskloof","Protea tenax","Protea","Proteaceae","Protea tenax","R.Br.","Proteaceae",-33.69542,24.20174,"baviaanskloof","3",2011-07-17,"DEB",19,"1",24.13,13.7,1.8,2.6,0.93,2.229,1.05,1,0.427,0.043514298,1.122857143,0.04886034,0.471063257,7.611111111,1.341920375
"717_2_baviaanskloof","Schotia latifolia","Schotia","Fabaceae","Schotia latifolia","Jacq.","Fabaceae",-33.70229,24.19984,"baviaanskloof","3",2011-07-17,"DEB",2,"3",17.06,4.5,1.6,2.2,0.345,0.603,0.314,0.556,0.3,0.018405627,0.920382166,0.016940211,0.520729685,2.8125,0.853333333
"717_2_baviaanskloof","Schotia latifolia","Schotia","Fabaceae","Schotia latifolia","Jacq.","Fabaceae",-33.70229,24.19984,"baviaanskloof","1",2011-07-17,"DEB",2,"1",17.97,7.1,2.5,3.7,0.267,0.51,0.244,0.929,0.473,0.013578186,1.090163934,0.014802449,0.478431373,2.84,0.964059197
"717_2_baviaanskloof","Schotia latifolia","Schotia","Fabaceae","Schotia latifolia","Jacq.","Fabaceae",-33.70229,24.19984,"baviaanskloof","2",2011-07-17,"DEB",2,"2",24.3,4.3,2.5,3.5,0.358,0.78,0.379,0.499,0.285,0.015596708,1.058047493,0.016502058,0.485897436,1.72,0.750877193
"717_20_baviaanskloof","Hypodiscus aristatus","Hypodiscus","Restionaceae","Hypodiscus aristatus","(Thunb.) C.Krauss","Restionaceae",-33.69542,24.20174,"baviaanskloof","3",2011-07-17,"DEB",20,"stem",15.88,72.8,0.2,0.3,2,NA,NA,3.018,1.468,NA,NA,NA,NA,364,1.055858311
"717_20_baviaanskloof","Hypodiscus aristatus","Hypodiscus","Restionaceae","Hypodiscus aristatus","(Thunb.) C.Krauss","Restionaceae",-33.69542,24.20174,"baviaanskloof","1",2011-07-17,"DEB",20,"stem",16.78,72.5,0.2,0.3,2,NA,NA,3.396,0.635,NA,NA,NA,NA,362.5,4.348031496
"717_20_baviaanskloof","Hypodiscus aristatus","Hypodiscus","Restionaceae","Hypodiscus aristatus","(Thunb.) C.Krauss","Restionaceae",-33.69542,24.20174,"baviaanskloof","2",2011-07-17,"DEB",20,"stem",15.93,74.4,0.2,0.3,2,NA,NA,3.193,1.495,NA,NA,NA,NA,372,1.135785953
"717_21_baviaanskloof","Willdenowia teres","Willdenowia","Restionaceae","Willdenowia teres","Thunb.","Restionaceae",-33.69542,24.20174,"baviaanskloof","2",2011-07-17,"DEB",21,"stem",5.53,19.4,0.3,0.6,3,NA,NA,0.889,0.42,NA,NA,NA,NA,64.66666667,1.116666667
"717_21_baviaanskloof","Willdenowia teres","Willdenowia","Restionaceae","Willdenowia teres","Thunb.","Restionaceae",-33.69542,24.20174,"baviaanskloof","3",2011-07-17,"DEB",21,"stem",4.16,19.6,0.2,0.4,2,NA,NA,0.591,0.297,NA,NA,NA,NA,98,0.98989899
"717_21_baviaanskloof","Willdenowia teres","Willdenowia","Restionaceae","Willdenowia teres","Thunb.","Restionaceae",-33.69542,24.20174,"baviaanskloof","1",2011-07-17,"DEB",21,"stem",5.53,24.3,0.2,0.5,2,NA,NA,0.993,0.456,NA,NA,NA,NA,121.5,1.177631579
"717_22_baviaanskloof","Leucadendron salignum","Leucadendron","Proteaceae","Leucadendron salignum","P.J.Bergius","Proteaceae",-33.69542,24.20174,"baviaanskloof","3",2011-07-17,"DEB",22,"5",6.21,2.6,0.4,0.6,0.476,0.277,0.122,0.884,0.371,0.019645733,1.270491803,0.024959742,0.440433213,6.5,1.382749326
"717_22_baviaanskloof","Leucadendron salignum","Leucadendron","Proteaceae","Leucadendron salignum","P.J.Bergius","Proteaceae",-33.69542,24.20174,"baviaanskloof","1",2011-07-17,"DEB",22,"4",5.71,2.6,0.5,0.7,0.453,0.246,0.108,0.591,0.263,0.018914186,1.277777778,0.024168126,0.43902439,5.2,1.247148289
"717_22_baviaanskloof","Leucadendron salignum","Leucadendron","Proteaceae","Leucadendron salignum","P.J.Bergius","Proteaceae",-33.69542,24.20174,"baviaanskloof","2",2011-07-17,"DEB",22,"5",7.56,3.6,0.5,0.6,0.52,0.346,0.156,0.778,0.366,0.020634921,1.217948718,0.025132275,0.450867052,7.2,1.12568306
"717_23_baviaanskloof","Mastersiella purpurea","Mastersiella","Restionaceae","Mastersiella purpurea","(Pillans) H.P.Linder","Restionaceae",-33.69542,24.20174,"baviaanskloof","2",2011-07-17,"DEB",23,"stem",5.57,32.2,0.2,0.4,2,NA,NA,0.641,0.282,NA,NA,NA,NA,161,1.273049645
"717_23_baviaanskloof","Mastersiella purpurea","Mastersiella","Restionaceae","Mastersiella purpurea","(Pillans) H.P.Linder","Restionaceae",-33.69542,24.20174,"baviaanskloof","3",2011-07-17,"DEB",23,"stem",4.05,25.6,0.2,0.3,2,NA,NA,0.368,0.164,NA,NA,NA,NA,128,1.243902439
"717_23_baviaanskloof","Mastersiella purpurea","Mastersiella","Restionaceae","Mastersiella purpurea","(Pillans) H.P.Linder","Restionaceae",-33.69542,24.20174,"baviaanskloof","1",2011-07-17,"DEB",23,"stem",6.96,38.6,0.2,0.4,2,NA,NA,0.828,0.342,NA,NA,NA,NA,193,1.421052632
"717_24_baviaanskloof","Syncarpha milleflora","Syncarpha","Asteraceae","Syncarpha milleflora","(L.f.) B.Nord.","Asteraceae",-33.69542,24.20174,"baviaanskloof","2",2011-07-17,"DEB",24,"1",17.3,9.7,1.8,2.6,0.503,0.648,0.142,0.576,0.165,0.008208092,3.563380282,0.029248555,0.219135802,5.388888889,2.490909091
"717_24_baviaanskloof","Syncarpha milleflora","Syncarpha","Asteraceae","Syncarpha milleflora","(L.f.) B.Nord.","Asteraceae",-33.69542,24.20174,"baviaanskloof","1",2011-07-17,"DEB",24,"1",14.21,9.9,1.4,2.2,0.622,0.695,0.167,0.339,0.107,0.011752287,3.161676647,0.037156932,0.24028777,7.071428571,2.168224299
"717_24_baviaanskloof","Syncarpha milleflora","Syncarpha","Asteraceae","Syncarpha milleflora","(L.f.) B.Nord.","Asteraceae",-33.69542,24.20174,"baviaanskloof","3",2011-07-17,"DEB",24,"1",11.89,9.4,1.3,1.8,0.683,0.718,0.188,0.635,0.228,0.015811606,2.819148936,0.044575273,0.26183844,7.230769231,1.785087719
"717_25_baviaanskloof","Erica strigilifolia","Erica","Ericaceae","Erica strigilifolia","Salisb.","Ericaceae",-33.69542,24.20174,"baviaanskloof","2",2011-07-17,"DEB",25,"69",2.91,0.46,0.1,0.13,0.378,0.137,0.072,0.257,0.146,0.024742268,0.902777778,0.02233677,0.525547445,4.6,0.760273973
"717_25_baviaanskloof","Erica strigilifolia","Erica","Ericaceae","Erica strigilifolia","Salisb.","Ericaceae",-33.69542,24.20174,"baviaanskloof","1",2011-07-17,"DEB",25,"53",2.81,0.51,0.09,0.11,0.382,0.122,0.063,0.418,0.244,0.022419929,0.936507937,0.020996441,0.516393443,5.666666667,0.713114754
"717_25_baviaanskloof","Erica strigilifolia","Erica","Ericaceae","Erica strigilifolia","Salisb.","Ericaceae",-33.69542,24.20174,"baviaanskloof","3",2011-07-17,"DEB",25,"94",3.27,0.42,0.1,0.13,0.357,0.14,0.08,0.487,0.279,0.024464832,0.75,0.018348624,0.571428571,4.2,0.745519713
"717_26_baviaanskloof","Brunia noduliflora","Brunia","Bruniaceae","Brunia noduliflora","Goldblatt & J.C.Manning","Bruniaceae",-33.69542,24.20174,"baviaanskloof","1",2011-07-17,"DEB",26,"180",0.67,0.15,0.04,0.05,0.265,0.035,0.023,0.21,0.113,0.034328358,0.52173913,0.017910448,0.657142857,3.75,0.85840708
"717_26_baviaanskloof","Brunia noduliflora","Brunia","Bruniaceae","Brunia noduliflora","Goldblatt & J.C.Manning","Bruniaceae",-33.69542,24.20174,"baviaanskloof","2",2011-07-17,"DEB",26,"140",1.12,0.21,0.05,0.07,0.299,0.054,0.029,0.611,0.286,0.025892857,0.862068966,0.022321429,0.537037037,4.2,1.136363636
"717_26_baviaanskloof","Brunia noduliflora","Brunia","Bruniaceae","Brunia noduliflora","Goldblatt & J.C.Manning","Bruniaceae",-33.69542,24.20174,"baviaanskloof","3",2011-07-17,"DEB",26,"170",1.08,0.2,0.05,0.07,0.249,0.058,0.037,0.302,0.148,0.034259259,0.567567568,0.019444444,0.637931034,4,1.040540541
"717_27_baviaanskloof","Ruschia virgata","Ruschia","Aizoaceae","Ruschia virgata","(Haw.) L.Bolus","Aizoaceae",-33.69542,24.20174,"baviaanskloof","2",2011-07-17,"DEB",27,"5",3.33,2.2,0.3,0.4,2,0.499,0.078,0.45,0.219,0.023423423,5.397435897,0.126426426,0.156312625,7.333333333,1.054794521
"717_27_baviaanskloof","Ruschia virgata","Ruschia","Aizoaceae","Ruschia virgata","(Haw.) L.Bolus","Aizoaceae",-33.69542,24.20174,"baviaanskloof","1",2011-07-17,"DEB",27,"5",3.22,2.1,0.3,0.4,1.7,0.534,0.103,0.256,0.137,0.031987578,4.184466019,0.133850932,0.192883895,7,0.868613139
"717_27_baviaanskloof","Ruschia virgata","Ruschia","Aizoaceae","Ruschia virgata","(Haw.) L.Bolus","Aizoaceae",-33.69542,24.20174,"baviaanskloof","3",2011-07-17,"DEB",27,"5",3.38,2.7,NA,0.4,2.2,0.596,0.134,0.578,0.346,0.03964497,3.447761194,0.136686391,0.224832215,NA,0.670520231
"717_28_baviaanskloof","Tetraria compar","Tetraria","Cyperaceae","Schoenus compar","L.","Cyperaceae",-33.69542,24.20174,"baviaanskloof","1",2011-07-17,"DEB",28,"stem",6.15,49,0.1,0.2,1,NA,NA,0.65,0.324,NA,NA,NA,NA,490,1.00617284
"717_28_baviaanskloof","Tetraria compar","Tetraria","Cyperaceae","Schoenus compar","L.","Cyperaceae",-33.69542,24.20174,"baviaanskloof","3b",2011-07-17,"DEB",28,"3",5.17,19.3,0.1,0.2,0.584,0.281,0.143,NA,NA,0.027659574,0.965034965,0.026692456,0.508896797,193,NA
"717_28_baviaanskloof","Tetraria compar","Tetraria","Cyperaceae","Schoenus compar","L.","Cyperaceae",-33.69542,24.20174,"baviaanskloof","2",2011-07-17,"DEB",28,"stem",3.24,31.6,0.1,0.2,1,NA,NA,0.297,0.161,NA,NA,NA,NA,316,0.844720497
"717_28_baviaanskloof","Tetraria compar","Tetraria","Cyperaceae","Schoenus compar","L.","Cyperaceae",-33.69542,24.20174,"baviaanskloof","3a",2011-07-17,"DEB",28,"stem",4.97,45,0.1,0.2,1,NA,NA,0.524,0.255,NA,NA,NA,NA,450,1.054901961
"717_29_baviaanskloof","Tetraria cuspidata","Tetraria","Cyperaceae","Schoenus cuspidatus","Rottb.","Cyperaceae",-33.69542,24.20174,"baviaanskloof","1",2011-07-17,"DEB",29,"stem",1.56,15.6,0.1,0.1,1,NA,NA,0.137,0.076,NA,NA,NA,NA,156,0.802631579
"717_29_baviaanskloof","Tetraria cuspidata","Tetraria","Cyperaceae","Schoenus cuspidatus","Rottb.","Cyperaceae",-33.69542,24.20174,"baviaanskloof","3",2011-07-17,"DEB",29,"stem",2.44,24.4,0.1,0.1,1,NA,NA,0.196,0.11,NA,NA,NA,NA,244,0.781818182
"717_29_baviaanskloof","Tetraria cuspidata","Tetraria","Cyperaceae","Schoenus cuspidatus","Rottb.","Cyperaceae",-33.69542,24.20174,"baviaanskloof","2",2011-07-17,"DEB",29,"stem",2.47,20.3,0.1,0.2,1,NA,NA,0.233,0.131,NA,NA,NA,NA,203,0.778625954
"717_3_baviaanskloof","Protea neriifolia","Protea","Proteaceae","Protea neriifolia","R.Br.","Proteaceae",-33.70229,24.19984,"baviaanskloof","1",2011-07-17,"DEB",3,"1",11.41,10.6,1.1,1.5,0.458,0.529,0.24,1.052,0.433,0.021034181,1.204166667,0.025328659,0.4536862,9.636363636,1.429561201
"717_3_baviaanskloof","Protea neriifolia","Protea","Proteaceae","Protea neriifolia","R.Br.","Proteaceae",-33.70229,24.19984,"baviaanskloof","2",2011-07-17,"DEB",3,"1",17.25,11.9,1.4,1.8,0.444,0.858,0.401,1.695,0.631,0.023246377,1.139650873,0.026492754,0.467365967,8.5,1.686212361
"717_3_baviaanskloof","Protea neriifolia","Protea","Proteaceae","Protea neriifolia","R.Br.","Proteaceae",-33.70229,24.19984,"baviaanskloof","3",2011-07-17,"DEB",3,"1",11.29,10.2,1.1,1.5,0.485,0.525,0.235,1.017,0.39,0.02081488,1.234042553,0.025686448,0.447619048,9.272727273,1.607692308
"717_30_baviaanskloof","Searsia rosmarinifolia","Searsia","Anacardiaceae","Searsia rosmarinifolia","(Vakl) F.A.Barkley","Anacardiaceae",-33.69542,24.20174,"baviaanskloof","1",2011-07-17,"DEB",30,"3",2.59,3,0.3,0.5,0.436,0.115,0.057,0.135,0.079,0.022007722,1.01754386,0.022393822,0.495652174,10,0.708860759
"717_30_baviaanskloof","Searsia rosmarinifolia","Searsia","Anacardiaceae","Searsia rosmarinifolia","(Vakl) F.A.Barkley","Anacardiaceae",-33.69542,24.20174,"baviaanskloof","3",2011-07-17,"DEB",30,"3",2.57,2.4,0.5,0.7,0.498,0.116,0.072,0.126,0.082,0.028015564,0.611111111,0.017120623,0.620689655,4.8,0.536585366
"717_30_baviaanskloof","Searsia rosmarinifolia","Searsia","Anacardiaceae","Searsia rosmarinifolia","(Vakl) F.A.Barkley","Anacardiaceae",-33.69542,24.20174,"baviaanskloof","2",2011-07-17,"DEB",30,"3",3.06,1.24,0.4,0.6,0.475,0.122,0.061,0.149,0.088,0.019934641,1,0.019934641,0.5,3.1,0.693181818
