"unique_ID","scientific_name_original","genus_MG","family_MG","scientific_name_WFO","scientific_name_authorship","family_WFO","latitude","longitude","subregion","date","collector","sample","height_cm","canopy_axis_1_cm","canopy_axis_2_cm","canopy_area_cm2","branch_order","pubescence","percent_N","percent_C","C_to_N_ratio","d_15N_14N","d_13C_12C"
"703_11_baviaanskloof","Chrysocoma ciliata","Chrysocoma","Asteraceae","Chrysocoma ciliata","L.","Asteraceae",-33.61583,24.24404,"baviaanskloof",2011-07-03,"JL",11,30,50,60,2356.19449,4,"N",3.994748778,44.95219446,11.25282138,11.94208747,-30.32323469
"703_12_baviaanskloof","Putterlickia pyracantha","Putterlickia","Celastraceae","Putterlickia pyracantha","(L.) Szyszył.","Celastraceae",-33.61583,24.24404,"baviaanskloof",2011-07-03,"JL",12,150,270,200,42411.50082,4,"N",1.406288362,46.08949849,32.77386041,10.39353522,-26.10283383
"703_13_baviaanskloof","Searsia glauca","Searsia","Anacardiaceae","Searsia glauca","(Thunb.) Moffett","Anacardiaceae",-33.61583,24.24404,"baviaanskloof",2011-07-03,"JL",13,230,360,340,96132.7352,4,"N",2.288375485,49.39769793,21.58636039,8.137045087,-26.08331301
"703_14_baviaanskloof","Barleria obtusa","Barleria","Acanthaceae","Barleria obtusa","Nees","Acanthaceae",-33.61583,24.24404,"baviaanskloof",2011-07-03,"JL",14,70,100,75,5890.486225,3,"B",3.308651421,38.89272662,11.7548577,11.83515419,-27.44391403
"703_15_baviaanskloof","Vachellia karroo","Vachellia","Fabaceae","Vachellia karroo","(Hayne) Banfi & Galasso","Fabaceae",-33.61583,24.24404,"baviaanskloof",2011-07-03,"JL",15,700,500,400,157079.6327,4,"N",2.968497155,48.97237456,16.49736281,2.467601246,-26.20629416
"703_16_baviaanskloof","Euclea undulata","Euclea","Ebenaceae","Euclea undulata","Thunb.","Ebenaceae",-33.61583,24.24404,"baviaanskloof",2011-07-03,"JL",16,400,500,500,196349.5408,4,"N",1.306144133,48.52693211,37.1528156,7.344946751,-25.50744888
"703_17_baviaanskloof","Elytropappus rhinocerotis","Elytropappus","Asteraceae","Elytropappus rhinocerotis","Less.","Asteraceae",-33.61343,24.24494,"baviaanskloof",2011-07-03,"JL",17,120,150,120,14137.16694,4,"B",1.67986621,55.12295512,32.813896,3.150786061,-26.41907108
"703_18_baviaanskloof","Anthospermum aethiopicum","Anthospermum","Rubiaceae","Anthospermum aethiopicum","L.","Rubiaceae",-33.61343,24.24494,"baviaanskloof",2011-07-03,"JL",18,150,100,100,7853.981634,4,"N",1.251794236,50.0175254,39.95666697,2.255714941,-26.76751768
"703_19_baviaanskloof","Helichrysum cymosum","Helichrysum","Asteraceae","Helichrysum cymosum","(L.) D.Don","Asteraceae",-33.61343,24.24494,"baviaanskloof",2011-07-03,"JL",19,90,110,65,5615.596868,4,"B",1.878158349,45.25249614,24.09407927,3.073556473,-29.18614704
"703_2_baviaanskloof","Pappea capensis","Pappea","Sapindaceae","Pappea capensis","Eckl. & Zeyh.","Sapindaceae",-33.61583,24.24404,"baviaanskloof",2011-07-03,"JL",2,500,400,400,125663.7061,4,"N",1.770475634,48.03426456,27.13071202,8.431111594,-24.41525911
"703_20_baviaanskloof","Phylica axillaris","Phylica","Rhamnaceae","Phylica axillaris","Lam.","Rhamnaceae",-33.61343,24.24494,"baviaanskloof",2011-07-03,"JL",20,210,370,360,104615.0354,4,"L",0.954102682,56.89403736,59.63093743,0.243785167,-26.28242535
"703_21_baviaanskloof","Oedera squarrosa","Oedera","Asteraceae","Oedera squarrosa","(L.) Anderb. & K.Bremer","Asteraceae",-33.61343,24.24494,"baviaanskloof",2011-07-03,"JL",21,90,100,60,4712.38898,4,"N",1.930572706,45.90567321,23.77826697,4.457748316,-28.14861556
"703_22_baviaanskloof","Indigofera denudata","Indigofera","Fabaceae","Indigofera denudata","L.f.","Fabaceae",-33.61343,24.24494,"baviaanskloof",2011-07-03,"JL",22,115,40,30,942.4777961,3,"L",2.095580328,48.32942842,23.06255111,-1.185952329,-27.68402009
"703_23_baviaanskloof","Haworthia mucronata","Haworthia","Asphodelaceae","Haworthia mucronata","Haw.","Asphodelaceae",-33.61343,24.24494,"baviaanskloof",2011-07-03,"JL",23,0.5,4,4,12.56637061,0,"N",1.372928884,31.50586379,22.94792117,0.347748074,-16.83532546
"703_24_baviaanskloof","Chaenostoma denudatum","Chaenostoma","Scrophulariaceae","Chaenostoma denudatum","Benth.","Scrophulariaceae",-33.61343,24.24494,"baviaanskloof",2011-07-03,"JL",24,30,40,20,628.3185307,4,"N",1.433292752,47.51371729,33.15004365,2.967613321,-28.40141015
"703_25_baviaanskloof","Cheilanthes parviloba","Cheilanthes","Pteridaceae","Cheilanthes parviloba","Sw.","Pteridaceae",-33.61343,24.24494,"baviaanskloof",2011-07-03,"JL",25,25,30,8,188.4955592,0,"L",2.117915347,46.13428959,21.78287705,2.15373228,-29.55021029
"703_26_baviaanskloof","Pteronia incana","Pteronia","Asteraceae","Pteronia incana","DC.","Asteraceae",-33.61343,24.24494,"baviaanskloof",2011-07-03,"JL",26,150,180,180,25446.90049,4,"L",2.234627006,42.92010873,19.20683345,2.859689922,-29.39989999
"703_27_baviaanskloof","Pelargonium reniforme","Pelargonium","Geraniaceae","Pelargonium reniforme","(Andrews) Curtis","Geraniaceae",-33.61343,24.24494,"baviaanskloof",2011-07-03,"JL",27,10,17,15,200.2765317,1,"L",3.059220777,45.54303017,14.88713417,4.281506436,-31.51400459
"703_28_baviaanskloof","Pelargonium peltatum","Pelargonium","Geraniaceae","Pelargonium peltatum","(L.) L'Hér.","Geraniaceae",-33.61343,24.24494,"baviaanskloof",2011-07-03,"JL",28,85,35,85,2336.559536,1,"N",1.927266815,42.03728317,21.81186478,3.43198097,-26.6416084
"703_29_baviaanskloof","Dodonaea viscosa","Dodonaea","Sapindaceae","Dodonaea viscosa","Jacq.","Sapindaceae",-33.61343,24.24494,"baviaanskloof",2011-07-03,"JL",29,350,260,310,63303.09197,4,"N",1.882364152,49.48785459,26.29026617,1.503221522,-25.99254121
"703_3_baviaanskloof","Roepera morgsana","Roepera","Zygophyllaceae","Roepera morgsana","(L.) Beier & Thulin","Zygophyllaceae",-33.61583,24.24404,"baviaanskloof",2011-07-03,"JL",3,250,310,440,107128.3095,3,"N",4.837029217,32.18861647,6.654625191,8.464775773,-27.8060252
"703_30_baviaanskloof","Passerina obtusifolia","Passerina","Thymelaeaceae","Passerina obtusifolia","Thoday","Thymelaeaceae",-33.61343,24.24494,"baviaanskloof",2011-07-03,"JL",30,190,100,120,9424.777961,4,"L",1.217588866,51.99357483,42.70207809,2.357697602,-27.75429503
"703_31_baviaanskloof","Crassula tetragona","Crassula","Crassulaceae","Crassula tetragona","L.","Crassulaceae",-33.61343,24.24494,"baviaanskloof",2011-07-03,"JL",31,35,20,17,267.0353756,2,"N",0.985756414,42.48817558,43.1021041,1.749762129,-24.33912792
"703_32_baviaanskloof","Cymbopogon marginatus","Cymbopogon","Poaceae","Cymbopogon marginatus","(Steud.) Stapf ex Burtt Davy","Poaceae",-33.61343,24.24494,"baviaanskloof",2011-07-03,"JL",32,36,75,70,4123.340358,0,"N",1.389084121,44.89611038,32.32065626,2.167594001,-13.99309436
